"","year","lowerlemma","count"
"57711",2017,"reminding",2
"57712",2017,"renninger",2
"57713",2017,"repetitive",2
"57714",2017,"replace",2
"57715",2017,"replicat",2
"57716",2017,"request",2
"57717",2017,"resilient",2
"57718",2017,"resistance",2
"57719",2017,"respondent",2
"57720",2017,"restriction",2
"57721",2017,"retrospective",2
"57722",2017,"reversed",2
"57723",2017,"rhyme",2
"57724",2017,"richer",2
"57725",2017,"ride",2
"57726",2017,"rightward",2
"57727",2017,"rigid",2
"57728",2017,"rigorous",2
"57729",2017,"rigorously",2
"57730",2017,"robustly",2
"57731",2017,"root",2
"57732",2017,"rotate",2
"57733",2017,"routine",2
"57734",2017,"routinely",2
"57735",2017,"ruin",2
"57736",2017,"safe",2
"57737",2017,"sagittal",2
"57738",2017,"sampler",2
"57739",2017,"satisfying",2
"57740",2017,"scaffold",2
"57741",2017,"scan",2
"57742",2017,"scarce",2
"57743",2017,"schaffer",2
"57744",2017,"schematic",2
"57745",2017,"schizophrenia",2
"57746",2017,"scholten",2
"57747",2017,"scientists",2
"57748",2017,"sdt",2
"57749",2017,"secondly",2
"57750",2017,"seconds",2
"57751",2017,"section",2
"57752",2017,"security",2
"57753",2017,"segregate",2
"57754",2017,"semiotic",2
"57755",2017,"sensation",2
"57756",2017,"sensing",2
"57757",2017,"sensor",2
"57758",2017,"serious",2
"57759",2017,"setup",2
"57760",2017,"sexual",2
"57761",2017,"shake",2
"57762",2017,"shannon",2
"57763",2017,"sharpen",2
"57764",2017,"sharply",2
"57765",2017,"shepard",2
"57766",2017,"shifting",2
"57767",2017,"ship",2
"57768",2017,"shorten",2
"57769",2017,"signaling",2
"57770",2017,"signalling",2
"57771",2017,"silence",2
"57772",2017,"silhouette",2
"57773",2017,"simplification",2
"57774",2017,"simplified",2
"57775",2017,"sine",2
"57776",2017,"situational",2
"57777",2017,"sixty",2
"57778",2017,"skills",2
"57779",2017,"slightly",2
"57780",2017,"slippery",2
"57781",2017,"smh",2
"57782",2017,"smith",2
"57783",2017,"smoke",2
"57784",2017,"snas",2
"57785",2017,"snow",2
"57786",2017,"societal",2
"57787",2017,"societie",2
"57788",2017,"society",2
"57789",2017,"soft",2
"57790",2017,"sole",2
"57791",2017,"som",2
"57792",2017,"somewhat",2
"57793",2017,"sonic",2
"57794",2017,"sot",2
"57795",2017,"south",2
"57796",2017,"spac",2
"57797",2017,"spare",2
"57798",2017,"sparse",2
"57799",2017,"sparsely",2
"57800",2017,"specialization",2
"57801",2017,"specialize",2
"57802",2017,"spectroscopy",2
"57803",2017,"spot",2
"57804",2017,"stall",2
"57805",2017,"standardise",2
"57806",2017,"standing",2
"57807",2017,"stanford",2
"57808",2017,"steady",2
"57809",2017,"stick",2
"57810",2017,"stm",2
"57811",2017,"stone",2
"57812",2017,"straightforward",2
"57813",2017,"streeck",2
"57814",2017,"stromswold",2
"57815",2017,"structur",2
"57816",2017,"studies",2
"57817",2017,"study1",2
"57818",2017,"subclass",2
"57819",2017,"subliminal",2
"57820",2017,"submit",2
"57821",2017,"subserve",2
"57822",2017,"substrate",2
"57823",2017,"sudden",2
"57824",2017,"sufficiency",2
"57825",2017,"suit",2
"57826",2017,"sun",2
"57827",2017,"superiority",2
"57828",2017,"superordinate",2
"57829",2017,"suppress",2
"57830",2017,"surely",2
"57831",2017,"surgery",2
"57832",2017,"surveying",2
"57833",2017,"survival",2
"57834",2017,"swap",2
"57835",2017,"swarm",2
"57836",2017,"switching",2
"57837",2017,"syllabic",2
"57838",2017,"syllogism",2
"57839",2017,"syllogistic",2
"57840",2017,"symmetry",2
"57841",2017,"sympathetic",2
"57842",2017,"synchronize",2
"57843",2017,"synonym",2
"57844",2017,"syntactically",2
"57845",2017,"systematicity",2
"57846",2017,"tacitly",2
"57847",2017,"tackle",2
"57848",2017,"taint",2
"57849",2017,"tangram",2
"57850",2017,"tdc",2
"57851",2017,"tease",2
"57852",2017,"technical",2
"57853",2017,"technologie",2
"57854",2017,"telephone",2
"57855",2017,"temporarily",2
"57856",2017,"tenet",2
"57857",2017,"termination",2
"57858",2017,"tetris",2
"57859",2017,"thathinder",2
"57860",2017,"theoretically",2
"57861",2017,"theorist",2
"57862",2017,"theorizing",2
"57863",2017,"theta",2
"57864",2017,"thornton",2
"57865",2017,"thousand",2
"57866",2017,"thresholds",2
"57867",2017,"through",2
"57868",2017,"tian",2
"57869",2017,"tightly",2
"57870",2017,"tion",2
"57871",2017,"toolbox",2
"57872",2017,"topography",2
"57873",2017,"topological",2
"57874",2017,"tossing",2
"57875",2017,"totally",2
"57876",2017,"tracing",2
"57877",2017,"tracx2",2
"57878",2017,"traffic",2
"57879",2017,"tragedy",2
"57880",2017,"transformative",2
"57881",2017,"transient",2
"57882",2017,"traum",2
"57883",2017,"trees",2
"57884",2017,"triad",2
"57885",2017,"triadic",2
"57886",2017,"triangle",2
"57887",2017,"trick",2
"57888",2017,"trivial",2
"57889",2017,"tseltal",2
"57890",2017,"tsimane",2
"57891",2017,"turk",2
"57892",2017,"tutoring",2
"57893",2017,"twice",2
"57894",2017,"typologically",2
"57895",2017,"uh",2
"57896",2017,"ultimate",2
"57897",2017,"unanswer",2
"57898",2017,"unbelievable",2
"57899",2017,"unbiased",2
"57900",2017,"unchanged",2
"57901",2017,"uncorrelated",2
"57902",2017,"underexplored",2
"57903",2017,"undertake",2
"57904",2017,"undo",2
"57905",2017,"undoing",2
"57906",2017,"unequal",2
"57907",2017,"unexpectedly",2
"57908",2017,"unexplored",2
"57909",2017,"unfolding",2
"57910",2017,"unifie",2
"57911",2017,"unilateral",2
"57912",2017,"unitarily",2
"57913",2017,"unmapped",2
"57914",2017,"unobservable",2
"57915",2017,"unpredictable",2
"57916",2017,"unrealistic",2
"57917",2017,"unskilled",2
"57918",2017,"unsuccessful",2
"57919",2017,"untrained",2
"57920",2017,"unusual",2
"57921",2017,"upper",2
"57922",2017,"upward",2
"57923",2017,"urban",2
"57924",2017,"utilise",2
"57925",2017,"uttal",2
"57926",2017,"uv",2
"57927",2017,"varied",2
"57928",2017,"vastness",2
"57929",2017,"verbalize",2
"57930",2017,"veridical",2
"57931",2017,"vetter",2
"57932",2017,"viewing",2
"57933",2017,"vignette",2
"57934",2017,"vivid",2
"57935",2017,"voluntary",2
"57936",2017,"vr",2
"57937",2017,"vs",2
"57938",2017,"walker",2
"57939",2017,"walsh",2
"57940",2017,"wasserman",2
"57941",2017,"water",2
"57942",2017,"watts",2
"57943",2017,"waxman",2
"57944",2017,"ways",2
"57945",2017,"weekly",2
"57946",2017,"weigh",2
"57947",2017,"weighte",2
"57948",2017,"western",2
"57949",2017,"wf",2
"57950",2017,"while",2
"57951",2017,"wider",2
"57952",2017,"willing",2
"57953",2017,"winner",2
"57954",2017,"wisconsin",2
"57955",2017,"wish",2
"57956",2017,"word1",2
"57957",2017,"word2",2
"57958",2017,"worth",2
"57959",2017,"worthwhile",2
"57960",2017,"wrong",2
"57961",2017,"xu",2
"57962",2017,"yellow",2
"57963",2017,"york",2
"57964",2017,"youngest",2
"57965",2017,"yucatec",2
"57966",2017,"zipf",2
"57967",2017,"zipfian",2
"57968",2017,"zoo",2
"57969",2017,"zoonotic",2
"57970",2017,"1000",1
"57971",2017,"101",1
"57972",2017,"105",1
"57973",2017,"1208",1
"57974",2017,"12099",1
"57975",2017,"121",1
"57976",2017,"125",1
"57977",2017,"128",1
"57978",2017,"130",1
"57979",2017,"132",1
"57980",2017,"137",1
"57981",2017,"142",1
"57982",2017,"143",1
"57983",2017,"152",1
"57984",2017,"154",1
"57985",2017,"16s",1
"57986",2017,"184",1
"57987",2017,"1932",1
"57988",2017,"1935",1
"57989",2017,"1944",1
"57990",2017,"1953",1
"57991",2017,"1959",1
"57992",2017,"1963",1
"57993",2017,"1968",1
"57994",2017,"1972",1
"57995",2017,"1973",1
"57996",2017,"1977",1
"57997",2017,"1978",1
"57998",2017,"1979",1
"57999",2017,"1981",1
"58000",2017,"1982",1
"58001",2017,"1983",1
"58002",2017,"1989",1
"58003",2017,"1991",1
"58004",2017,"1992",1
"58005",2017,"1994",1
"58006",2017,"1a",1
"58007",2017,"1c",1
"58008",2017,"1m",1
"58009",2017,"25",1
"58010",2017,"253",1
"58011",2017,"25s",1
"58012",2017,"260",1
"58013",2017,"279",1
"58014",2017,"280",1
"58015",2017,"29",1
"58016",2017,"2a",1
"58017",2017,"2dsd",1
"58018",2017,"300m",1
"58019",2017,"32",1
"58020",2017,"320",1
"58021",2017,"33",1
"58022",2017,"3475",1
"58023",2017,"350",1
"58024",2017,"360",1
"58025",2017,"396",1
"58026",2017,"441",1
"58027",2017,"46",1
"58028",2017,"47",1
"58029",2017,"472",1
"58030",2017,"49",1
"58031",2017,"496",1
"58032",2017,"500",1
"58033",2017,"51",1
"58034",2017,"52",1
"58035",2017,"54",1
"58036",2017,"561",1
"58037",2017,"566",1
"58038",2017,"63",1
"58039",2017,"650",1
"58040",2017,"68",1
"58041",2017,"692",1
"58042",2017,"6th",1
"58043",2017,"75",1
"58044",2017,"750",1
"58045",2017,"77",1
"58046",2017,"78",1
"58047",2017,"83",1
"58048",2017,"88",1
"58049",2017,"884",1
"58050",2017,"97",1
"58051",2017,"98",1
"58052",2017,"aabc",1
"58053",2017,"aaker",1
"58054",2017,"abbc",1
"58055",2017,"abcc",1
"58056",2017,"abduce",1
"58057",2017,"aberration",1
"58058",2017,"abruptly",1
"58059",2017,"absolutely",1
"58060",2017,"abstracted",1
"58061",2017,"abundant",1
"58062",2017,"abuse",1
"58063",2017,"abx",1
"58064",2017,"ac",1
"58065",2017,"academics",1
"58066",2017,"accelerating",1
"58067",2017,"accentuate",1
"58068",2017,"accident",1
"58069",2017,"accompanied",1
"58070",2017,"accompanying",1
"58071",2017,"accomplishment",1
"58072",2017,"achiever",1
"58073",2017,"acting",1
"58074",2017,"activated",1
"58075",2017,"activational",1
"58076",2017,"activities",1
"58077",2017,"actress",1
"58078",2017,"acts",1
"58079",2017,"acuity",1
"58080",2017,"acyclic",1
"58081",2017,"adaptability",1
"58082",2017,"adaption",1
"58083",2017,"adeep",1
"58084",2017,"adequacy",1
"58085",2017,"adhere",1
"58086",2017,"adherence",1
"58087",2017,"adjunct",1
"58088",2017,"adoption",1
"58089",2017,"adorable",1
"58090",2017,"adposition",1
"58091",2017,"adulthood",1
"58092",2017,"advancement",1
"58093",2017,"adverse",1
"58094",2017,"aerial",1
"58095",2017,"aerobic",1
"58096",2017,"affected",1
"58097",2017,"affects",1
"58098",2017,"affix",1
"58099",2017,"after",1
"58100",2017,"aging",1
"58101",2017,"alertness",1
"58102",2017,"alibali",1
"58103",2017,"aligned",1
"58104",2017,"allocator",1
"58105",2017,"allocentric",1
"58106",2017,"alongside",1
"58107",2017,"alterna",1
"58108",2017,"amazing",1
"58109",2017,"amazon",1
"58110",2017,"amazonian",1
"58111",2017,"amine",1
"58112",2017,"amortization",1
"58113",2017,"amortized",1
"58114",2017,"amplify",1
"58115",2017,"amused",1
"58116",2017,"amusement",1
"58117",2017,"analy",1
"58118",2017,"anchor",1
"58119",2017,"anchored",1
"58120",2017,"ancova",1
"58121",2017,"anderson",1
"58122",2017,"anger",1
"58123",2017,"angular",1
"58124",2017,"angularity",1
"58125",2017,"animate",1
"58126",2017,"animated",1
"58127",2017,"aniston",1
"58128",2017,"anlysis",1
"58129",2017,"annotate",1
"58130",2017,"annual",1
"58131",2017,"anomalous",1
"58132",2017,"anterior",1
"58133",2017,"anthropological",1
"58134",2017,"anthropology",1
"58135",2017,"anthropomorphic",1
"58136",2017,"anywhere",1
"58137",2017,"apartment",1
"58138",2017,"aphasic",1
"58139",2017,"appealing",1
"58140",2017,"applause",1
"58141",2017,"applica",1
"58142",2017,"applicable",1
"58143",2017,"appopriate",1
"58144",2017,"appraise",1
"58145",2017,"approval",1
"58146",2017,"approximately",1
"58147",2017,"april",1
"58148",2017,"arbitrarily",1
"58149",2017,"arbitrariness",1
"58150",2017,"arc",1
"58151",2017,"archaeological",1
"58152",2017,"architectural",1
"58153",2017,"arithmetical",1
"58154",2017,"armed",1
"58155",2017,"armstrong",1
"58156",2017,"arom",1
"58157",2017,"arouse",1
"58158",2017,"arrays",1
"58159",2017,"artefact",1
"58160",2017,"ary",1
"58161",2017,"ashby",1
"58162",2017,"aside",1
"58163",2017,"asl",1
"58164",2017,"aslin",1
"58165",2017,"assertability",1
"58166",2017,"assertions",1
"58167",2017,"asset",1
"58168",2017,"assistive",1
"58169",2017,"associationist",1
"58170",2017,"associatively",1
"58171",2017,"assuming",1
"58172",2017,"assumptions",1
"58173",2017,"astronomer",1
"58174",2017,"astuti",1
"58175",2017,"asymmetrically",1
"58176",2017,"asymptote",1
"58177",2017,"atlas",1
"58178",2017,"attach",1
"58179",2017,"attachment",1
"58180",2017,"attack",1
"58181",2017,"attain",1
"58182",2017,"attainable",1
"58183",2017,"attemep",1
"58184",2017,"attempte",1
"58185",2017,"attested",1
"58186",2017,"attitudinal",1
"58187",2017,"attributable",1
"58188",2017,"audit",1
"58189",2017,"auditorily",1
"58190",2017,"augmented",1
"58191",2017,"authentic",1
"58192",2017,"authority",1
"58193",2017,"automating",1
"58194",2017,"autonomously",1
"58195",2017,"averseness",1
"58196",2017,"avid",1
"58197",2017,"awake",1
"58198",2017,"awh",1
"58199",2017,"baaren",1
"58200",2017,"babbl",1
"58201",2017,"backbone",1
"58202",2017,"backpropagation",1
"58203",2017,"badness",1
"58204",2017,"balanced",1
"58205",2017,"ballistic",1
"58206",2017,"balota",1
"58207",2017,"bargh",1
"58208",2017,"barks",1
"58209",2017,"barsalou",1
"58210",2017,"bartlett",1
"58211",2017,"basal",1
"58212",2017,"basin",1
"58213",2017,"basketball",1
"58214",2017,"bat",1
"58215",2017,"bates",1
"58216",2017,"battaglia",1
"58217",2017,"baye",1
"58218",2017,"beaver",1
"58219",2017,"bee",1
"58220",2017,"beeck",1
"58221",2017,"behaviourally",1
"58222",2017,"belonging",1
"58223",2017,"bely",1
"58224",2017,"benbow",1
"58225",2017,"benefif",1
"58226",2017,"bengio",1
"58227",2017,"benign",1
"58228",2017,"bent",1
"58229",2017,"benzodiazepine",1
"58230",2017,"berant",1
"58231",2017,"berglund",1
"58232",2017,"bergus",1
"58233",2017,"berkowitsch",1
"58234",2017,"bernstein",1
"58235",2017,"besides",1
"58236",2017,"bet",1
"58237",2017,"beyond",1
"58238",2017,"bias",1
"58239",2017,"biber",1
"58240",2017,"bica",1
"58241",2017,"big",1
"58242",2017,"bilateral",1
"58243",2017,"bimodal",1
"58244",2017,"binder",1
"58245",2017,"bio",1
"58246",2017,"biometric",1
"58247",2017,"bisyllabic",1
"58248",2017,"bitye",1
"58249",2017,"blame",1
"58250",2017,"blank",1
"58251",2017,"blicket",1
"58252",2017,"blindness",1
"58253",2017,"blob",1
"58254",2017,"blombos",1
"58255",2017,"blueprint",1
"58256",2017,"boardman",1
"58257",2017,"boat",1
"58258",2017,"bocanegra",1
"58259",2017,"bod",1
"58260",2017,"boden",1
"58261",2017,"bodenhauser",1
"58262",2017,"bodily",1
"58263",2017,"bolivia",1
"58264",2017,"bonding",1
"58265",2017,"bonus",1
"58266",2017,"boosting",1
"58267",2017,"bootstrapp",1
"58268",2017,"borne",1
"58269",2017,"boutonnet",1
"58270",2017,"bow",1
"58271",2017,"boyd",1
"58272",2017,"br",1
"58273",2017,"bracci",1
"58274",2017,"brains",1
"58275",2017,"brainstorming",1
"58276",2017,"braun",1
"58277",2017,"braus",1
"58278",2017,"breakdown",1
"58279",2017,"breaking",1
"58280",2017,"breakthrough",1
"58281",2017,"brevity",1
"58282",2017,"brick",1
"58283",2017,"bridgers",1
"58284",2017,"brigade",1
"58285",2017,"broken",1
"58286",2017,"brooks",1
"58287",2017,"brown",1
"58288",2017,"buchsbaum",1
"58289",2017,"bucket",1
"58290",2017,"buil",1
"58291",2017,"built",1
"58292",2017,"burden",1
"58293",2017,"button",1
"58294",2017,"buzz",1
"58295",2017,"by",1
"58296",2017,"bypass",1
"58297",2017,"bypassing",1
"58298",2017,"bystander",1
"58299",2017,"c3",1
"58300",2017,"c4",1
"58301",2017,"ca",1
"58302",2017,"cache",1
"58303",2017,"calibrat",1
"58304",2017,"calibrated",1
"58305",2017,"calibration",1
"58306",2017,"calory",1
"58307",2017,"caltech",1
"58308",2017,"cam",1
"58309",2017,"camerer",1
"58310",2017,"campaigning",1
"58311",2017,"campus",1
"58312",2017,"can",1
"58313",2017,"canceling",1
"58314",2017,"cancellation",1
"58315",2017,"canis",1
"58316",2017,"capitalise",1
"58317",2017,"carandini",1
"58318",2017,"caregivers",1
"58319",2017,"caressing",1
"58320",2017,"carey",1
"58321",2017,"carney",1
"58322",2017,"carpenter",1
"58323",2017,"carpet",1
"58324",2017,"cars",1
"58325",2017,"cartoon",1
"58326",2017,"cascading",1
"58327",2017,"cat",1
"58328",2017,"catastrophic",1
"58329",2017,"catch",1
"58330",2017,"categorizing",1
"58331",2017,"causally",1
"58332",2017,"causee",1
"58333",2017,"causer",1
"58334",2017,"caution",1
"58335",2017,"cdc",1
"58336",2017,"cdi",1
"58337",2017,"cei",1
"58338",2017,"centroid",1
"58339",2017,"certification",1
"58340",2017,"ceteris",1
"58341",2017,"cfs",1
"58342",2017,"chafetz",1
"58343",2017,"challenger",1
"58344",2017,"chameleon",1
"58345",2017,"chang",1
"58346",2017,"characterise",1
"58347",2017,"characterizing",1
"58348",2017,"characters",1
"58349",2017,"chase",1
"58350",2017,"chatbot",1
"58351",2017,"chater",1
"58352",2017,"cheap",1
"58353",2017,"cheater",1
"58354",2017,"cheetah",1
"58355",2017,"chemical",1
"58356",2017,"chemistry",1
"58357",2017,"chicken",1
"58358",2017,"chierchia",1
"58359",2017,"childcare",1
"58360",2017,"childe",1
"58361",2017,"china",1
"58362",2017,"chord",1
"58363",2017,"chose",1
"58364",2017,"chronbach",1
"58365",2017,"chunkability",1
"58366",2017,"cial",1
"58367",2017,"cipollini",1
"58368",2017,"circuitry",1
"58369",2017,"circular",1
"58370",2017,"circumscribe",1
"58371",2017,"cited",1
"58372",2017,"citing",1
"58373",2017,"city",1
"58374",2017,"civilian",1
"58375",2017,"civilization",1
"58376",2017,"classifying",1
"58377",2017,"cleansing",1
"58378",2017,"clerkin",1
"58379",2017,"closing",1
"58380",2017,"cloth",1
"58381",2017,"clue",1
"58382",2017,"cn",1
"58383",2017,"cnn",1
"58384",2017,"coach",1
"58385",2017,"coarse",1
"58386",2017,"coarsely",1
"58387",2017,"coat",1
"58388",2017,"cochlear",1
"58389",2017,"cockpit",1
"58390",2017,"codes",1
"58391",2017,"coerced",1
"58392",2017,"coexist",1
"58393",2017,"coexistence",1
"58394",2017,"cog",1
"58395",2017,"cognitivegrowth",1
"58396",2017,"cohen",1
"58397",2017,"cohesion",1
"58398",2017,"cohort",1
"58399",2017,"coincidence",1
"58400",2017,"cokely",1
"58401",2017,"coley",1
"58402",2017,"collaborator",1
"58403",2017,"collapse",1
"58404",2017,"collecting",1
"58405",2017,"collid",1
"58406",2017,"collins",1
"58407",2017,"collision",1
"58408",2017,"coloured",1
"58409",2017,"comerge",1
"58410",2017,"comment",1
"58411",2017,"commercial",1
"58412",2017,"commitment",1
"58413",2017,"communicatively",1
"58414",2017,"companion",1
"58415",2017,"companionship",1
"58416",2017,"comparatively",1
"58417",2017,"competency",1
"58418",2017,"complimentary",1
"58419",2017,"componential",1
"58420",2017,"compositionality",1
"58421",2017,"compound",1
"58422",2017,"comprehending",1
"58423",2017,"comprehensible",1
"58424",2017,"compressed",1
"58425",2017,"compulsion",1
"58426",2017,"compulsive",1
"58427",2017,"computable",1
"58428",2017,"computerised",1
"58429",2017,"computing",1
"58430",2017,"conceal",1
"58431",2017,"concentrate",1
"58432",2017,"concentration",1
"58433",2017,"concession",1
"58434",2017,"conclusively",1
"58435",2017,"conductance",1
"58436",2017,"confederate",1
"58437",2017,"conference",1
"58438",2017,"confidant",1
"58439",2017,"confirmatory",1
"58440",2017,"conflate",1
"58441",2017,"conflicting",1
"58442",2017,"confusability",1
"58443",2017,"confuse",1
"58444",2017,"confusing",1
"58445",2017,"congenital",1
"58446",2017,"congestion",1
"58447",2017,"conic",1
"58448",2017,"connecte",1
"58449",2017,"connectedness",1
"58450",2017,"connections",1
"58451",2017,"connell",1
"58452",2017,"consecutive",1
"58453",2017,"consecutively",1
"58454",2017,"consequential",1
"58455",2017,"conservation",1
"58456",2017,"conservatively",1
"58457",2017,"considerate",1
"58458",2017,"consisting",1
"58459",2017,"conspiracies",1
"58460",2017,"constitution",1
"58461",2017,"constructively",1
"58462",2017,"consum",1
"58463",2017,"consume",1
"58464",2017,"contend",1
"58465",2017,"contention",1
"58466",2017,"contest",1
"58467",2017,"contextualize",1
"58468",2017,"contextually",1
"58469",2017,"contiguity",1
"58470",2017,"continuation",1
"58471",2017,"contracted",1
"58472",2017,"contradiction",1
"58473",2017,"contrasting",1
"58474",2017,"contrastive",1
"58475",2017,"convenient",1
"58476",2017,"conventionalise",1
"58477",2017,"converged",1
"58478",2017,"convergent",1
"58479",2017,"converging",1
"58480",2017,"converse",1
"58481",2017,"conviction",1
"58482",2017,"convincingly",1
"58483",2017,"conway",1
"58484",2017,"cool",1
"58485",2017,"coordinating",1
"58486",2017,"coordinative",1
"58487",2017,"corner",1
"58488",2017,"corollary",1
"58489",2017,"corpuse",1
"58490",2017,"correlat",1
"58491",2017,"correspondences",1
"58492",2017,"corresponds",1
"58493",2017,"corroboration",1
"58494",2017,"corrupt",1
"58495",2017,"corticospinal",1
"58496",2017,"costlier",1
"58497",2017,"cottrell",1
"58498",2017,"council",1
"58499",2017,"counterproductive",1
"58500",2017,"country",1
"58501",2017,"coupled",1
"58502",2017,"coursework",1
"58503",2017,"cov",1
"58504",2017,"covariance",1
"58505",2017,"cpt",1
"58506",2017,"creatively",1
"58507",2017,"credential",1
"58508",2017,"creel",1
"58509",2017,"creolisation",1
"58510",2017,"criminality",1
"58511",2017,"crisis",1
"58512",2017,"criticism",1
"58513",2017,"criticize",1
"58514",2017,"crocker",1
"58515",2017,"crow",1
"58516",2017,"crowdsourcing",1
"58517",2017,"crp",1
"58518",2017,"crucially",1
"58519",2017,"crude",1
"58520",2017,"csm",1
"58521",2017,"cuboid",1
"58522",2017,"cued",1
"58523",2017,"culminate",1
"58524",2017,"curvature",1
"58525",2017,"cusp",1
"58526",2017,"custom",1
"58527",2017,"customer",1
"58528",2017,"customise",1
"58529",2017,"cut",1
"58530",2017,"cv",1
"58531",2017,"cvc",1
"58532",2017,"cy",1
"58533",2017,"cyclical",1
"58534",2017,"dai",1
"58535",2017,"dairy",1
"58536",2017,"dale",1
"58537",2017,"daneman",1
"58538",2017,"dataintensive",1
"58539",2017,"dawson",1
"58540",2017,"deafness",1
"58541",2017,"death",1
"58542",2017,"debating",1
"58543",2017,"decelerate",1
"58544",2017,"decipher",1
"58545",2017,"decisional",1
"58546",2017,"decompos",1
"58547",2017,"decomposability",1
"58548",2017,"decomposable",1
"58549",2017,"decomposition",1
"58550",2017,"decouplability",1
"58551",2017,"decouple",1
"58552",2017,"decreas",1
"58553",2017,"decreasing",1
"58554",2017,"decrypt",1
"58555",2017,"deduce",1
"58556",2017,"deduction",1
"58557",2017,"defeasibility",1
"58558",2017,"defeasible",1
"58559",2017,"defeat",1
"58560",2017,"defend",1
"58561",2017,"deflation",1
"58562",2017,"deflect",1
"58563",2017,"deflection",1
"58564",2017,"defuse",1
"58565",2017,"degrad",1
"58566",2017,"deictic",1
"58567",2017,"deletion",1
"58568",2017,"deliberately",1
"58569",2017,"deliberation",1
"58570",2017,"delicious",1
"58571",2017,"demographic",1
"58572",2017,"dempster",1
"58573",2017,"denniston",1
"58574",2017,"dense",1
"58575",2017,"deny",1
"58576",2017,"depart",1
"58577",2017,"depending",1
"58578",2017,"deployment",1
"58579",2017,"depress",1
"58580",2017,"descend",1
"58581",2017,"describing",1
"58582",2017,"descriptor",1
"58583",2017,"deserving",1
"58584",2017,"desk",1
"58585",2017,"destiny",1
"58586",2017,"desynchronization",1
"58587",2017,"detector",1
"58588",2017,"deteriorate",1
"58589",2017,"detriment",1
"58590",2017,"developing",1
"58591",2017,"developmentally",1
"58592",2017,"developuse",1
"58593",2017,"deviant",1
"58594",2017,"dft",1
"58595",2017,"dial",1
"58596",2017,"dialogic",1
"58597",2017,"diamond",1
"58598",2017,"dibben",1
"58599",2017,"dicarlo",1
"58600",2017,"dichotically",1
"58601",2017,"dictate",1
"58602",2017,"didactically",1
"58603",2017,"diederich",1
"58604",2017,"diepkloof",1
"58605",2017,"differentiat",1
"58606",2017,"digestive",1
"58607",2017,"digitally",1
"58608",2017,"digitization",1
"58609",2017,"digitized",1
"58610",2017,"dijksterhuis",1
"58611",2017,"dilut",1
"58612",2017,"diminished",1
"58613",2017,"diminishing",1
"58614",2017,"dip",1
"58615",2017,"directing",1
"58616",2017,"directive",1
"58617",2017,"dirichlet",1
"58618",2017,"disadvantageous",1
"58619",2017,"disambiguating",1
"58620",2017,"discard",1
"58621",2017,"discern",1
"58622",2017,"disciplinary",1
"58623",2017,"disclose",1
"58624",2017,"disconfirm",1
"58625",2017,"disconnect",1
"58626",2017,"discrepant",1
"58627",2017,"discriminable",1
"58628",2017,"discriminant",1
"58629",2017,"discriminat",1
"58630",2017,"discursive",1
"58631",2017,"discusse",1
"58632",2017,"disembodied",1
"58633",2017,"dishonestly",1
"58634",2017,"dishware",1
"58635",2017,"disjunction",1
"58636",2017,"dispersion",1
"58637",2017,"displayed",1
"58638",2017,"dispositive",1
"58639",2017,"dispreferred",1
"58640",2017,"disproportionate",1
"58641",2017,"disproportionately",1
"58642",2017,"disprove",1
"58643",2017,"disregard",1
"58644",2017,"disruption",1
"58645",2017,"dissemination",1
"58646",2017,"dissimilarity",1
"58647",2017,"dissolution",1
"58648",2017,"distill",1
"58649",2017,"distinctiveness",1
"58650",2017,"distinguishe",1
"58651",2017,"distracting",1
"58652",2017,"distraction",1
"58653",2017,"disturbance",1
"58654",2017,"divergently",1
"58655",2017,"dodds",1
"58656",2017,"doll",1
"58657",2017,"dom",1
"58658",2017,"donkey",1
"58659",2017,"donor",1
"58660",2017,"dora",1
"58661",2017,"dose",1
"58662",2017,"doubly",1
"58663",2017,"doubting",1
"58664",2017,"doumas",1
"58665",2017,"drag",1
"58666",2017,"dramatic",1
"58667",2017,"drawn",1
"58668",2017,"drone",1
"58669",2017,"dry",1
"58670",2017,"duck",1
"58671",2017,"dueling",1
"58672",2017,"duet",1
"58673",2017,"dufalu",1
"58674",2017,"dumiso",1
"58675",2017,"duncan",1
"58676",2017,"dupona",1
"58677",2017,"during",1
"58678",2017,"duval",1
"58679",2017,"dwell",1
"58680",2017,"dyer",1
"58681",2017,"dysfluent",1
"58682",2017,"dysfunctional",1
"58683",2017,"e.g.",1
"58684",2017,"eak",1
"58685",2017,"earliest",1
"58686",2017,"earn",1
"58687",2017,"earning",1
"58688",2017,"ears",1
"58689",2017,"east",1
"58690",2017,"eastern",1
"58691",2017,"eautomat",1
"58692",2017,"ebola",1
"58693",2017,"eccentricity",1
"58694",2017,"echo",1
"58695",2017,"ecologie",1
"58696",2017,"ecology",1
"58697",2017,"economy",1
"58698",2017,"educator",1
"58699",2017,"edwards",1
"58700",2017,"eerie",1
"58701",2017,"effector",1
"58702",2017,"effortful",1
"58703",2017,"effortless",1
"58704",2017,"efl",1
"58705",2017,"efls",1
"58706",2017,"eictic",1
"58707",2017,"eintermediat",1
"58708",2017,"eisenberg",1
"58709",2017,"eitan",1
"58710",2017,"elaborated",1
"58711",2017,"elapse",1
"58712",2017,"electrocorticography",1
"58713",2017,"electrodermal",1
"58714",2017,"electroencephalogram",1
"58715",2017,"electrophysiology",1
"58716",2017,"elephant",1
