cor.GA.cor,cor.GIAC.cor,cor.AIGC.cor
 0.001382663,-0.195047168,0.04200349
 0.00467308,-0.1895304,0.05198535
 0.03356033,-0.17100258,0.04688635
-0.006752119,-0.19463092,0.044718932
 0.01644316,-0.21937908,0.10751621
-0.003064622,-0.120036331,0.034120448
-0.02875769,-0.1496945,0.07603237
 0.084376687,-0.197655071,-0.006497312
 0.02107783,-0.17336745,0.02332742
-0.01649869,-0.18276182,0.05538454
-0.02923561,-0.22040951,0.0294855
 0.06191880,-0.14904742,0.05117779
 0.027396043,-0.189013204,-0.002524285
 0.0884506,-0.1787596,0.1148016
 0.03530400,-0.16958928,0.02160924
 0.03084517,-0.16127271,0.05145295
-0.04096774,-0.15419588,0.05768918
-0.04721084,-0.17999484,0.07378445
 0.03289297,-0.23534569,0.0257009
 0.07283784,-0.18874833,0.04284715
 0.08587793,-0.20211355,0.06587125
 0.04185453,-0.12201325,0.08208332
 0.03080256,-0.14214948,0.02078109
 0.059917140,-0.198918104,0.004918178
-0.01600040,-0.18518972,0.08470443
 0.05067323,-0.20644078,0.0679154
-0.01297822,-0.19667961,0.10788565
-0.07718596,-0.16689303,0.01253775
 0.04823953,-0.15711609,0.07029104
-0.02200223,-0.14399492,0.09765082
 0.01761129,-0.17629752,0.04487584
-0.007135246,-0.121149579,0.047225071
 0.12076658,-0.18618162,0.01784869
 0.02582294,-0.2555642,0.05520914
 0.04869582,-0.14882277,0.09892481
 0.03308026,-0.1900709,0.03072077
 0.03976379,-0.13830821,0.06939226
 0.02436585,-0.20331386,0.03291594
-0.02597528,-0.17305851,0.02105142
 0.03325354,-0.20443736,0.11263337
-0.01713750,-0.19992757,0.07015717
 0.03264129,-0.17910799,0.11987809
 0.00733391,-0.18182104,0.11975828
 0.12487793,-0.18322921,0.02193458
 0.04156526,-0.20509502,0.07533548
 0.01366997,-0.24201407,0.07356008
 0.06866464,-0.12487549,0.00374006
-0.005849803,-0.198285491,-0.009594448
-0.04889972,-0.23700225,0.03782285
 0.1084452,-0.1313452,0.1118774
-0.01657634,-0.18774194,0.04663542
-0.01629775,-0.18711747,0.04806381
 0.13849168,-0.18814933,0.03314526
 0.06740177,-0.15779667,0.06073234
 0.02357924,-0.19774929,0.03803629
 0.004015113,-0.148830864,0.060273797
 0.11614618,-0.20175871,0.02531898
-0.00412340,-0.23034599,0.03954128
 0.067430686,-0.182107295,0.009696664
 0.01530456,-0.13825718,0.07174785
 0.06416055,-0.16814766,0.04020211
 0.04674791,-0.1446484,0.07392389
 0.01119931,-0.18742766,0.11433355
-0.02517134,-0.14556333,0.06049777
-0.02248935,-0.15983962,0.05140475
 0.07126093,-0.18968662,0.13797003
 0.03989598,-0.23549735,0.03960764
-0.02282352,-0.25180482,0.08371626
 0.03236596,-0.19946257,0.06891059
 0.07019766,-0.18487833,0.07125911
 0.03242127,-0.1548358,0.05622585
 0.003745960,-0.24791886,-0.001324323
 0.03986646,-0.13752281,0.08812933
 0.09816241,-0.12246999,0.02717146
 0.03159974,-0.14212447,0.08702986
-0.02226758,-0.15733855,0.09830221
-0.03030536,-0.20643228,0.03908357
 0.001474782,-0.171752694,0.062088495
-0.04461494,-0.19185298,0.07479407
-0.02356971,-0.16540639,0.05533569
-0.1063671,-0.1633236,0.1058155
 0.02495319,-0.24263499,0.08581004
-0.02945028,-0.1196793,0.05329449
-0.00562958,-0.23397261,0.05305688
 0.03654343,-0.15509192,0.03576111
-0.04136291,-0.15729019,0.07107256
 0.05449293,-0.1294368,0.06034984
 0.02670993,-0.13526422,0.05496418
-0.01849101,-0.17535096,0.05554933
-0.002139761,-0.141675102,0.038395849
 0.05415318,-0.17361437,0.07487796
 0.02064236,-0.21089781,-0.02056357
 0.008794387,-0.18350718,0.056359959
 0.03447510,-0.18703572,0.05318526
 0.08313624,-0.17580494,0.04895963
 0.05474354,-0.11552749,0.10707011
 0.06679753,-0.19011875,0.05018473
 0.065407198,-0.196075752,0.009717851
 0.01965384,-0.16848366,0.08035845
-0.004995269,-0.171018674,0.074327137
 0.07826629,-0.20787935,0.05988244
-0.01692176,-0.20638513,0.03872224
-0.05327035,-0.18186748,0.06028175
 0.01703607,-0.13584447,0.06862962
 0.04823852,-0.11074815,0.07296306
 0.05811588,-0.13971212,0.07543253
 0.05398145,-0.17689964,0.07967552
 0.04616191,-0.17072942,0.04548163
-0.03521504,-0.13959772,0.04935298
 0.01514902,-0.15373241,0.07338574
 0.05440742,-0.20284346,0.0724466
-0.009502433,-0.141050686,0.037127741
-0.02104371,-0.13670394,0.06828164
-0.01688189,-0.17165591,0.08705315
-0.07374654,-0.14054264,0.09963652
-0.05087975,-0.23931357,0.05251921
 0.01674208,-0.24022615,0.06331742
 0.07970774,-0.19630602,0.07963641
-0.006625141,-0.181140706,0.073042356
 0.06798554,-0.16556668,0.06324814
 0.02500127,-0.1409894,0.09586681
 0.01605527,-0.23218017,0.01918647
 0.08760921,-0.190485,0.05162807
 0.04638122,-0.18590424,-0.02629008
-0.01588471,-0.16304489,0.05344198
 0.02719502,-0.18947546,0.05039973
 0.02947232,-0.18058291,0.08158671
 0.024537686,-0.152150862,-0.007680174
-0.06945496,-0.16988803,0.04319536
 0.02848835,-0.21727543,0.0628634
 0.002799141,-0.180346738,0.064302335
 0.0009812032,-0.1806883023,0.0605919791
-0.01385993,-0.15489267,0.05025729
-0.01319939,-0.2073027,0.02982639
 0.02642407,-0.16908472,0.04122982
-0.04401567,-0.20540704,0.01998029
 0.03640909,-0.17629127,0.03249289
-0.02333079,-0.21379177,0.02838323
 0.01832969,-0.18994184,0.06517319
-0.03385552,-0.21058233,0.12245291
 0.008454028,-0.228243696,0.09261921
-0.002514384,-0.250597374,-0.003242313
-0.02312993,-0.17714074,0.06811182
-0.05820345,-0.17319726,0.08539145
 0.007566686,-0.187738733,0.096983429
-0.007963304,-0.193497624,0.054812661
-0.07739526,-0.16487475,0.03419162
-0.03547034,-0.19899695,0.05526205
-0.0001274678,-0.2158735364,0.1082443323
 0.04160045,-0.18589312,0.04914992
-0.004404355,-0.199323791,0.052486136
-0.02911235,-0.16676943,0.10167948
 0.04715739,-0.15926028,0.01735696
 0.01076231,-0.20750324,0.01211538
-0.025743023,-0.195252239,0.006658736
 0.02340555,-0.19978403,0.01347285
-0.003519893,-0.181825073,0.079295159
 0.01717558,-0.12101851,0.00871041
 0.03454506,-0.16255601,0.10745123
-0.03491033,-0.12749186,0.08335488
-0.01317180,-0.16460283,0.04108931
-0.0005789112,-0.1506342839,-0.0117180631
-0.05650877,-0.1773956,0.09590216
 0.03495542,-0.16213243,0.07592256
-0.08815622,-0.21511895,0.07622425
 0.008428026,-0.223802141,0.017054602
 0.08371519,-0.13538506,0.08026536
-0.04638726,-0.13189292,0.11394561
-0.00356012,-0.20557874,0.0596962
 0.01320059,-0.18401979,0.09764486
 0.02688366,-0.2284005,0.04964996
 0.09987274,-0.1903023,0.08936781
-0.05895005,-0.17422657,0.08907483
-0.05378015,-0.21873925,0.07668857
 0.03001876,-0.15605775,0.03073653
-0.03734472,-0.16302837,0.03480248
 0.018098484,-0.177070938,-0.002723875
-0.002942791,-0.152473527,0.103860136
-0.008148489,-0.169924196,0.041607491
-0.006812617,-0.124751597,0.12399572
 0.03974616,-0.20765883,0.06075812
 0.07607766,-0.20318593,0.02735877
 0.05010923,-0.12696997,0.09065014
 0.03635192,-0.22176449,0.07694479
 0.02371232,-0.15193925,0.02597061
 0.07315097,-0.17482534,0.07317922
 0.03195974,-0.12288654,0.00937119
-0.01431172,-0.16658056,0.08399485
 0.004669265,-0.236561387,0.014033242
-0.0003444338,-0.17134403,0.1331008583
 0.05367725,-0.22146567,0.03647989
 0.008325626,-0.127036551,0.058564759
 0.009089779,-0.188792979,0.056778759
 0.005023528,-0.222204244,0.029817595
-0.03268081,-0.19836502,0.04075364
 0.02455041,-0.22633536,0.07076386
 0.04425814,-0.14531446,0.05757039
 0.07298524,-0.20005255,0.07329534
 0.01235450,-0.22957308,0.03570235
 0.019551395,-0.23781107,0.002722545
 0.00351779,-0.18342102,0.03503453
-0.02809508,-0.16794078,0.13619603
-0.01982753,-0.17845731,0.0783413
-0.009589309,-0.165346387,0.057758074
-0.02127332,-0.17380046,0.04774737
 0.05869832,-0.17325205,0.06224635
-0.008310382,-0.201320574,0.047482763
-0.03442675,-0.21147544,0.06606946
-0.03326167,-0.15650404,0.04333816
-0.03689573,-0.18991309,0.06090126
 0.05635105,-0.14496497,0.04093479
-0.02704606,-0.1277159,0.06880534
 0.08008653,-0.11764239,0.07995962
 0.0389793,-0.209404,0.1083342
 0.01814979,-0.19215707,0.0940239
 0.02987759,-0.21571352,0.01681331
-0.05754856,-0.24165826,0.08892486
-0.02963030,-0.19851023,0.09187952
-0.01523251,-0.2101769,0.05386474
-0.07078587,-0.20581755,0.10831531
-0.05634393,-0.16214184,0.06432612
-0.02713980,-0.17994574,0.05843767
 0.03820049,-0.21685643,0.03119578
 0.06768238,-0.15662729,0.07077533
-0.007113366,-0.196513146,0.013976998
 0.01544468,-0.18979418,0.03818609
-0.004060797,-0.198257121,0.076537792
 0.02580017,-0.16835845,0.0820351
-0.009705958,-0.197958039,0.024720191
 0.02002405,-0.17086514,0.07799582
 0.01208045,-0.16055174,0.02262455
-0.002224037,-0.197425251,0.064074654
 0.008640084,-0.20360642,0.034516016
 0.03878051,-0.14456844,0.06969412
-0.03504168,-0.16961331,0.06211788
-0.02331547,-0.14444442,0.07561874
-0.01276602,-0.19499616,0.02657559
 0.05928571,-0.19471629,0.05310497
-0.04447710,-0.20975124,0.03170389
-0.05960711,-0.17347877,0.06340319
-0.00665632,-0.14995595,0.03071778
-0.07408054,-0.21757862,0.07213926
 0.02930397,-0.16275687,0.04643495
 0.01489886,-0.16764558,0.04077662
 0.11339263,-0.17716211,0.04953228
 0.08535295,-0.19487206,0.09174561
 0.02714838,-0.11250331,0.06000436
-0.01012623,-0.2092459,0.03716608
 0.02574757,-0.16379871,0.10199342
 0.05044848,-0.17929588,0.05826913
-0.01929936,-0.20119934,0.11978904
 0.009004625,-0.178780876,0.064936257
 0.003247209,-0.186510723,0.06244292
-0.06243570,-0.16645064,0.07579232
 0.06226974,-0.23214747,0.0102403
 0.03909010,-0.17735291,0.01472017
 0.05692302,-0.14582891,0.02561101
 0.01987114,-0.18455293,0.04530353
 0.01771012,-0.19932249,0.01842701
-0.03377689,-0.18421861,0.05427765
-0.03801427,-0.17472562,0.05425121
-0.07641615,-0.21212036,0.0219172
 0.006299627,-0.235414708,0.084868622
 0.03410619,-0.2051457,0.04696604
-0.008520155,-0.190016712,0.032937618
-0.0003094128,-0.2393366712,0.032890047
 0.055767781,-0.187849649,0.001295141
-0.02747574,-0.21922565,0.09569971
 0.002047617,-0.155927049,0.081757155
 0.01234312,-0.17075634,0.06406095
-0.004813865,-0.155081898,0.063207817
 0.01188952,-0.18541522,0.09994458
-0.04404657,-0.20047531,0.04116152
-0.001780603,-0.160953402,0.050801341
 0.04919866,-0.19332229,0.02529985
 0.01554712,-0.1667991,0.05186776
 0.01328676,-0.11910115,0.05346244
 0.03443625,-0.21186394,0.0799277
 0.06175025,-0.19373245,0.10121609
-0.02337793,-0.1466177,0.06817708
 0.06223401,-0.13086613,0.09717948
 0.03039203,-0.17366911,0.04722362
 0.009225719,-0.128896438,0.087193518
 0.01898471,-0.16983003,0.03485746
 0.11465645,-0.22544966,0.07100341
 0.04765348,-0.15286757,0.02981584
 0.005202315,-0.174933197,0.062689637
-0.04501561,-0.23697646,0.02243546
 0.09472579,-0.14281724,0.06903929
 0.02227508,-0.1734489,0.01099038
 0.0310500696,-0.1932088912,7.037487e-4
 0.01001068,-0.1731035,0.05086056
 0.01943741,-0.15619278,0.0379101
-0.02743069,-0.21227409,0.09508333
 0.025057807,-0.204920928,-0.004352522
-0.04831982,-0.22265975,0.11524297
 0.01736110,-0.19115462,0.02983445
-0.04113748,-0.18314918,0.02792229
 0.03200447,-0.1979536,0.04164077
 0.08701857,-0.19928299,0.06618213
 0.05336830,-0.21332408,0.02098283
 0.09933708,-0.17007829,0.08368532
 0.006344149,-0.134291427,0.029766524
 0.017827281,-0.185257009,-0.006198359
 0.0002582486,-0.1625547448,0.1126048428
 0.06522818,-0.18266263,0.07968895
 0.00852471,-0.17848535,0.0675699
 0.09756393,-0.13027554,0.0981613
 0.03436656,-0.21684421,0.04188397
 0.004136686,-0.174462952,0.020898243
 0.03428068,-0.17070568,0.10206143
-0.00279292,-0.15571375,0.06858347
-0.02839038,-0.18460887,0.06898085
 0.02077858,-0.13468223000000001,0.06848554
 0.00544565,-0.21951911,0.12990837
-0.03459695,-0.20620708,0.05188936
-0.03276846,-0.19222603,0.0785429
 0.01090806,-0.18428264,0.03267826
-0.02361211,-0.18105699,0.08364145
 0.01812085,-0.10986939,0.10458162
 0.00641752,-0.17911672,0.03930293
-0.006919339,-0.191926151,0.086252493
 0.02761016,-0.18549427,0.08936385
 0.009258339,-0.214299354,0.073981816
 0.1009769,-0.2080298,0.0471126
 0.025972574,-0.21578488,-0.002789111
-0.02765755,-0.19856875,0.04358519
 0.03154490,-0.15768224,0.05282484
-0.02502008,-0.23349243,0.06489938
 0.02977358,-0.17253552,0.04618961
 0.07715402,-0.1680448,0.06752398
-0.03486328,-0.20534551,0.01699126
-0.04638487,-0.15563979,0.03520132
-0.05229664,-0.21082635,0.11203743
 0.019436792,-0.201185119,-0.001458637
-0.05668736,-0.17869814,0.07202523
-0.04437974,-0.18914868,0.07908808
-0.01740506,-0.20399362,0.04146886
 0.02646510,-0.17348694,0.02374164
 8.598124e-05,-0.1997542,0.09847231
-0.007339612,-0.173604544,0.074888048
 0.01050170,-0.24074609,0.05414659
 0.11784889,-0.15848043,0.06598682
 0.01637560,-0.18814157,0.02860534
 0.03176984,-0.21310568,0.04343769
 0.06604029,-0.17869377,0.05811332
-0.02385792,-0.16563757,0.1100491
 0.005738197,-0.257742123,0.004927078
-0.03447609,-0.21547523,0.09965892
-0.05246715,-0.20976254,0.03129122
 0.08857924,-0.18234414,0.05530841
-0.03076370,-0.18459674,0.08164377
 0.04100731,-0.18000722,0.01856357
 0.002869905,-0.186742759,0.075380628
-0.03415313,-0.18791048,0.03789321
-0.04298525,-0.194939,0.10903961
-0.01000791,-0.09933221,0.11379204
-0.04726259,-0.19308838,0.02221009
 0.01281759,-0.13597413,0.02973263
 0.04231703,-0.15455363,0.05903925
 0.08023536,-0.18882453,0.0357523
-0.02936411,-0.14686753,0.08611789
-0.01767477,-0.24500418,0.05770946
 0.10701240,-0.09516584,0.01898277
 0.07006862,-0.16999857,0.05705227
-0.02818566,-0.20494244,0.06663982
 0.02060437,-0.16506784,0.0666578
-0.02088360,-0.14510474,0.09670836
-0.04812924,-0.20210676,0.04573495
 0.005978873,-0.240574308,0.034080227
 0.01736977,-0.19399141,0.01836054
 0.04592469,-0.21596541,0.11179691
 0.12104614,-0.17347954,0.08471388
 0.01386291,-0.21741417,0.01417685
-0.03311027,-0.13877941,0.09990842
-0.01812767,-0.12270343,0.06616146
-0.02760905,-0.16400206,0.05224057
 0.05430024,-0.20059998,0.0741362
 0.01123022,-0.16068157,0.08681025
 0.05069263,-0.18715536,0.0654903
-0.01457606,-0.16025649,0.09570797
 0.01740378,-0.14896949,-0.02242514
 0.05238365,-0.17406786,0.09166136
 0.05843634,-0.19762796,0.03092282
 0.01810715,-0.16099263,0.06003386
 0.01077660,-0.21785687,0.04974475
 0.05819518,-0.20310982,0.0692421
-0.018059330,-0.174361459,-0.005284827
-0.04799211,-0.14909666,0.05608879
 0.02820612,-0.12326555,0.10144233
 0.04523796,-0.14515768,0.06924523
 0.01903605,-0.13902611,0.02415082
 0.02527489,-0.20944722,0.01009935
-0.04632874,-0.15369217,0.07985207
-0.02787046,-0.16876994,0.09437207
-0.02373582,-0.14704727,0.05344177
 0.0346266,-0.1504094,0.0442233
-0.03858432,-0.16486727,0.09128759
 0.03045689,-0.11968198,0.07499976
 0.005062166,-0.163619868,0.055818486
-0.01931856,-0.19657074,0.02909127
 0.1220466,-0.148844,0.120684
-0.04650750,-0.15648246,0.05052264
 0.00931340,-0.15217409,0.05125091
-0.01951631,-0.15632334,0.10404797
-0.00601105,-0.19421439,0.01582592
-0.009768657,-0.180115401,0.068848146
 0.02309857,-0.16319551,0.10471766
 0.03218875,-0.2093645,0.10185456
 0.02366364,-0.10139972,0.03057399
 0.03520086,-0.16300952,0.06496227
-0.03552224,-0.13293609,0.03153873
 0.07306469,-0.15391126,0.09844093
 0.01869673,-0.18834866,0.03758482
 0.01027961,-0.15568538,0.12145746
-0.0006696705,-0.1519376547,0.0734483391
 0.005650521,-0.178800286,0.070557614
 0.05394135,-0.19151865,0.05686555
-0.001332896,-0.17188834,0.095151286
 0.001207044,-0.157397006,0.062565912
 0.02222574,-0.21337367,0.06947893
-0.003221496,-0.188207289,0.059423439
-0.04947578,-0.14139414,0.05576118
-0.05039302,-0.13300325,0.04949976
-0.04490547,-0.17694211,0.09270467
-0.01369846,-0.15127771,0.06212041
 0.02887866,-0.2028422,0.0994094
-0.05426059,-0.1593429,0.03713666
-0.01241318,-0.21164554,0.04067402
 0.03952666,-0.12404337,0.06884433
-0.02510149,-0.23355155,0.04605883
 0.02544392,-0.17640929,0.04316497
 0.01624683,-0.18356022,0.01194662
 0.01502664,-0.18969394,0.0949015
 0.01363519,-0.14669393,0.03614089
 0.03529855,-0.17143828,0.05457383
 0.0046643271,-0.2079669747,-4.735059e-4
 0.008912383,-0.175330203,-0.005291907
 0.05618554,-0.15924986,0.06926617
-0.03730014,-0.1673015,0.0912824
 0.08084777,-0.18539151,0.01348031
-0.06301738,-0.23110734,0.07008907
 0.07715533,-0.20097474,0.0237508
 0.006388429,-0.164861518,0.091235947
 0.003670148,-0.206971126,0.155112058
 0.04738751,-0.18718231,0.07068372
 0.04730203,-0.19637389,0.06544034
 0.066889154,-0.145104487,0.008563494
 0.04196776,-0.22526652,0.05426053
 0.05091457,-0.20788863,0.12038121
 0.01169886,-0.1786617,0.02245674
-0.11568537,-0.16898047,0.08071716
 0.03905944,-0.23157107,0.04447572
 0.002032593,-0.151941775,0.112035255
 0.04707919,-0.17800906,0.12141651
 0.04798506,-0.20700352,0.04950598
 0.02876104,-0.18967905,0.04502799
-0.01019819,-0.16868831,0.01861654
-0.01350861,-0.20898903,0.08561067
-0.04792692,-0.1791383,0.01565126
 0.052636915,-0.190454748,0.003809645
 0.01970565,-0.19994155,0.08338875
-0.04711157,-0.20828604,0.055006
-0.05756889,-0.21607888,0.09952909
 0.04618642,-0.16023258,0.04878553
 0.01992897,-0.17404844,0.08007879
-0.02746002,-0.1784329,0.06949094
 0.07579770,-0.17173355,0.05688601
 0.01798353,-0.23072268,0.10152816
 0.08977619,-0.18004347,0.08474421
-0.007565653,-0.194280062,0.081568902
-0.03910164,-0.16222543,0.05753668
-0.01898016,-0.16943499,0.03150074
 0.004173213,-0.172772802,0.044354354
 0.02172748,-0.18240912,0.09953478
-0.00602195,-0.1401906,0.03132609
-0.01814488,-0.14999376,0.02428041
 0.04766865,-0.12525856,0.0647959
 0.09790571,-0.15283233,0.05823723
-0.0237768,-0.2016605,0.0215912
-0.006503561,-0.225308963,0.04024458
 0.008669294,-0.195325511,0.09639744
-0.02122131,-0.14654424,0.07139487
 0.05530603,-0.1782931,0.05796759
 0.02124453,-0.15721551,0.02760047
 0.01093404,-0.18976358,0.11610525
 0.08322254,-0.19537764,0.03374832
-0.03161120,-0.16404212,0.03194923
 0.03069199,-0.22097033,0.0720291
 0.08927611,-0.17342601,0.05516626
 0.047686738,-0.218337479,-0.001023335
-0.01313651,-0.18812681,0.05831853
-0.03196739,-0.19824067,0.02711654
 0.03487311,-0.16312811,0.0279376
 0.04023619,-0.25033791,0.10409172
-0.00650581,-0.21497692,0.0925158
-0.0004621281,-0.1837193865,0.0536049238
 0.0627576,-0.1437636,0.1066516
-0.05039051,-0.21069714,0.05227402
-0.05303999,-0.1685878,0.0329284
 0.01704169,-0.14478397,0.08710369
-0.06939817,-0.20029363,0.0869768
-0.01583088,-0.18747945,0.10139073
 0.0004025607,-0.1565973251,0.0586624142
-0.03742130,-0.19221415,0.09888109
-0.02810408,-0.15282868,0.05159789
 0.07282722,-0.13132303,0.02716855
-0.07794151,-0.17724054,0.12718852
 0.132350770,-0.147999474,-0.007989604
 0.05987423,-0.18581463,0.07799445
 0.067153121,-0.180929509,-0.001205492
-0.03235103,-0.17333798,0.02335308
 0.02360613,-0.24593751,0.02743013
-0.05584404,-0.18527145,0.08476804
-0.006547628,-0.180705312,0.074982544
 0.01329247,-0.15713533,0.03522587
-0.03524720,-0.18992362,0.05490915
-0.04324798,-0.17729963,0.05240597
-0.02119565,-0.17421541,0.08531462
-0.03370674,-0.1972207,0.09750483
 0.06512828,-0.2217712,0.07687591
-0.01879822,-0.17757713,0.08380331
 0.02566672,-0.1365111,0.03979362
 0.02326176,-0.15474788,0.02549646
 0.015028454,-0.157790607,0.004128012
 0.01065561,-0.14563517,0.05851433
-0.0385939,-0.2148289,0.1128016
-0.01427762,-0.18907493,0.03638781
 0.0005034473,-0.2435198332,0.0606620313
 0.10358594,-0.17344152,0.05744131
-0.01941752,-0.20781057,0.04756475
-0.001679095,-0.224052305,0.126253494
 0.02770405,-0.1627852,0.08070173
-0.03884456,-0.21826232,0.04552732
-0.00230047,-0.2304995,0.07481024
-0.03570067,-0.16612918,0.05203715
-0.05879582,-0.18556623,0.05836504
 0.01946488,-0.15170588,0.06475429
 0.002953119,-0.182900405,0.049214625
 0.008133493,-0.204696873,0.004596741
-0.01415031,-0.17166874,0.07993297
-0.005431675,-0.152029309,0.100124546
 0.0541242,-0.1397922,0.1118809
-0.009855413,-0.246948224,0.090651161
-0.01691172,-0.17802153,0.07435497
-0.01563923,-0.20714821,0.05018929
 0.08953415,-0.18078335,0.0578025
-0.01373853,-0.18468646,0.0476773
 0.026798321,-0.136063213,-0.004740139
-0.00177691,-0.16754269,0.0487275
-0.0005365202,-0.1586867679,0.0916064989
-0.006903663,-0.200340159,0.02886461
 0.05526482,-0.15459358,0.12238853
-0.04127071,-0.18993348,0.05210181
-0.003681738,-0.171557016,0.049689379
 0.008381185,-0.156403779,0.082291753
-0.0782398,-0.1471523,0.1255335
 0.08686427,-0.16963664,0.08222893
 0.05781260,-0.12851298,0.06547706
 0.05295619,-0.20250211,0.09495179
 0.007966176,-0.208732075,0.069472923
 0.04155195,-0.10967757,0.0178696
 0.02792821,-0.16977156,0.02255415
-0.01464964,-0.19689789,0.01248396
-0.0413229,-0.2215416,0.1107573
 0.02691106,-0.15771768,-0.01204032
-0.01846336,-0.17470762,0.08121247
 0.03080986,-0.18167083,0.03026106
-0.02902543,-0.19772426,0.06334861
-0.02952257,-0.2099244,0.07661539
 0.02104510,-0.21351812,0.01998723
 0.05744142,-0.14389339,0.04693536
-0.006130176,-0.197019155,0.054738404
 0.01721444,-0.14026993,-0.01616288
-0.02852855,-0.14863919,0.03715099
 0.01897988,-0.18913207,0.06328495
-0.0006026308,-0.1618433107,0.0513736947
 0.0361894,-0.1820467,0.0326253
 0.02138928,-0.19463963,0.08676697
 0.02086866,-0.16736002,0.02378022
 0.00871766,-0.16622842,0.04296179
 0.05967530,-0.1638257,0.07135012
 0.025095168,-0.172313996,0.005623672
 0.03469759,-0.16241731,0.08443468
 0.10763943,-0.1503208,0.05317123
 0.10307237,-0.2229132,0.05559173
 0.06537611,-0.23226302,0.10480827
-0.005464181,-0.134283291,0.039150828
 0.07724153,-0.18863893,-0.01256538
 0.004167666,-0.145764065,0.006581542
-0.02821631,-0.20917473,0.09430072
 0.007740559,-0.175379538,0.092691918
 0.04039046,-0.13577209,0.071214
-0.01282323,-0.21587375,0.0455142
 0.020946225,-0.18073441,-0.001883574
 0.01134647,-0.18355352,0.03751768
 0.01953177,-0.22135206,0.02870555
-0.0006233708,-0.1925022116,0.0690976805
 0.07254442,-0.20042842,0.07582362
-0.06162873,-0.17023206,0.05377434
 0.07767749,-0.14978191,0.07628238
-0.05478816,-0.20639143,0.08223338
 0.01117801,-0.19375783,0.10441054
-0.03409385,-0.14908147,0.02641274
 0.008288823,-0.18005447,0.042536918
 0.04783815,-0.18604636,0.03221448
 0.01633046,-0.16530751,0.07404741
 0.03929686,-0.186344,0.04358724
 0.02214288,-0.11240132,0.02132553
 0.01222063,-0.17764468,0.02076918
 0.05230924,-0.22250246,0.06185691
-0.01599290,-0.18485872,0.01219438
-0.02286643,-0.16782324,0.05504514
 0.06186394,-0.20679569,0.04081371
-0.02700257,-0.22061889,0.07417438
-0.05179857,-0.20746473000000001,0.04864514
 0.02192572,-0.19441993,0.02814162
-0.05973697,-0.18540569,0.10622046
 0.077878671,-0.188983659,0.007950858
-0.005693234,-0.24876153,0.032744395
 0.03560631,-0.22058555,0.03958525
-0.04272031,-0.1861857,0.07178418
 0.04812711,-0.16463992,0.08698507
 0.04601716,-0.18252344,0.03638276
 0.024706328,-0.184887401,0.006428328
-0.02827559,-0.17390647,0.04065555
 0.006610225,-0.175579127,0.07669586
 0.04409740,-0.1610118,0.05601192
 0.009682143,-0.129152544,0.061195858
 0.06536989,-0.18763796,0.03231652
-0.03571721,-0.19461164,0.06150785
 0.02448300,-0.19217309,0.04207355
 0.05399802,-0.20930533,0.02033002
 0.02802455,-0.19520114,0.01584768
 0.03327220,-0.16529298,0.03270979
 0.00890656,-0.18175451,0.0309951
 0.01775840,-0.19532903,0.07665881
-0.002007309,-0.240598531,0.022731263
 0.04013163,-0.19269121,0.06719441
 0.009575485,-0.173734803,0.112054191
-0.01831661,-0.18822191,0.05346317
 0.1157989,-0.1653098,0.0796862
-0.03190086,-0.16130524,0.08443754
 0.05792388,-0.23809777,0.05452182
-0.01845477,-0.17355992,0.07884956
-0.01208852,-0.2417272,0.04485228
 0.02089815,-0.20879319,0.04813701
 0.06888606,-0.19750852,0.06239424
-0.01668946,-0.18181538,0.06954009
-0.0298574,-0.1827185,0.1107052
 0.01220415,-0.22023276,0.13472134
 0.048601617,-0.189564044,0.008256487
 0.07006478,-0.1209763,0.06401433
-0.03450771,-0.17980295,0.02415025
 0.04886947,-0.23196901,0.04770289
 0.008900305,-0.147608056,0.100534917
-0.02719349,-0.18321871,0.10215463
-0.004439753,-0.204651444,0.086069773
 0.08674578,-0.17336169,0.02580244
-0.0007124401,-0.208638104,0.0680644656
 0.08227508,-0.18745355,0.12304864
 0.06028025,-0.20945437,0.04728768
 0.06634323,-0.20101194,0.03661802
-0.02148372,-0.18208572,0.06041595
-0.06919819,-0.19401981,0.03717898
 0.08191087,-0.19385456,0.06277608
 0.08316276,-0.17905722,0.028566480000000002
-0.01687808,-0.22748609,0.10611244
 0.007294161,-0.17178264,0.05474793
 0.05993988,-0.15540056,0.07687328
-0.03148006,-0.21618255,0.02918448
-0.02223365,-0.17949059,0.07945696
-0.03335093,-0.16532322,0.06830225
-0.04768511,-0.19014535,0.0937768
 0.005439468,-0.171701327,0.070983813
 0.0532422,-0.225357,0.1231806
-0.01037340,-0.21695108,0.03989225
-0.05361489,-0.13866757,0.09818405
-0.03512038,-0.19866594,0.06336899
-0.01178997,-0.18229369,0.06349358
 0.05396940,-0.20331072,0.04026601
 0.05825380,-0.22260527,0.07180362
 0.02287792,-0.14553838,0.09518673
 0.007858293,-0.21200834,0.056969858
 0.009933156,-0.233140905,0.088107043
 0.03482099,-0.17513845,0.07914191
-0.001407056,-0.181567263,0.046569583
-0.02604254,-0.12987125,0.06548813
-0.04951756,-0.20784511,0.08963994
 0.01178367,-0.24510044,0.03535269
 0.01179191,-0.1779547,0.01924101
 0.04430261,-0.16421138,0.07645673
 0.07489245,-0.17740885,0.10465043
-0.04258634,-0.16273081,0.0542974
